DateMonth,AgeDays,clientRegion
2018/07,18,APAC
2018/08,0,EMEA
2018/08,2,APAC
2018/01,53,AMER
2018/01,0,AMER
2018/02,5,AMER
2018/02,1,APAC
2018/02,0,APAC
2018/02,6,APAC
2018/03,3,AMER
2018/03,0,EMEA
2018/03,3,AMER
2018/03,66,AMER
2018/04,0,EMEA
2018/04,7,AMER
2018/04,6,AMER
2018/04,0,Other
2018/04,0,EMEA
2018/04,27,EMEA
2018/05,4,EMEA
2018/05,1,EMEA
2018/05,159,AMER
2018/05,5,EMEA
2018/06,0,APAC
2018/06,3,APAC
2018/06,5,EMEA
2018/06,37,AMER
2018/06,0,AMER
2018/07,6,AMER
2018/07,0,Other
2018/07,9,AMER
2018/07,6,APAC
2018/08,0,Other
2018/08,0,Other
2018/08,0,EMEA
2018/08,65,AMER
2018/08,0,APAC
2018/08,11,APAC
2018/01,0,AMER
2018/01,1,EMEA
2018/01,5,AMER
2018/02,25,EMEA
2018/02,1,AMER
2018/02,0,Other
2018/02,0,AMER
2018/03,2,EMEA
2018/03,9,AMER
2018/03,1,EMEA
2018/03,0,AMER
2018/04,0,EMEA
2018/04,42,EMEA
2018/04,0,AMER
2018/04,3,AMER
2018/04,29,AMER
2018/04,0,EMEA
2018/05,8,EMEA
2018/05,0,EMEA
2018/05,15,EMEA
2018/05,16,APAC
2018/06,0,APAC
2018/06,4,AMER
2018/06,0,AMER
2018/06,0,AMER
2018/06,47,EMEA
2018/07,0,EMEA
2018/08,10,AMER
2018/08,7,EMEA
2018/08,0,EMEA
2018/08,11,APAC
2018/08,2,AMER
2018/08,0,EMEA
2018/01,4,AMER
2018/01,1,AMER
2018/01,0,EMEA
2018/01,3,AMER
2018/02,120,AMER
2018/02,37,EMEA
2018/03,0,APAC
2018/03,0,AMER
2018/03,0,APAC
2018/03,13,AMER
2018/03,1,EMEA
2018/03,0,AMER
2018/04,4,Other
2018/04,0,Other
2018/04,0,EMEA
2018/04,4,EMEA
2018/04,0,APAC
2018/04,3,EMEA
2018/05,25,APAC
2018/05,0,APAC
2018/06,2,EMEA
2018/06,0,EMEA
2018/06,1,EMEA
2018/06,7,AMER
2018/06,20,EMEA
2018/07,0,EMEA
2018/07,29,EMEA
2018/07,1,AMER
2018/07,4,APAC
2018/07,0,APAC
2018/08,19,EMEA
2018/08,1,EMEA
2018/08,0,EMEA
2018/08,0,APAC
2018/08,14,EMEA
2018/01,1,ASIA
2018/01,27,APAC
2018/01,0,EMEA
2018/02,7,EMEA
2018/02,7,APAC
2018/02,0,EMEA
2018/02,2,EMEA
2018/02,0,AMER
2018/03,0,AMER
2018/03,0,APAC
2018/03,7,AMER
2018/03,2,APAC
2018/03,0,EMEA
2018/04,0,EMEA
2018/04,0,EMEA
2018/04,7,APAC
2018/04,1,APAC
2018/04,0,AMER
2018/04,3,EMEA
2018/05,0,AMER
2018/05,0,AMER
2018/05,6,AMER
2018/05,6,EMEA
2018/05,0,EMEA
2018/06,2,AMER
2018/06,0,AMER
2018/07,0,AMER
2018/07,1,APAC
2018/07,0,AMER
2018/07,0,AMER
2018/08,0,EMEA
2018/08,14,AMER
2018/08,0,APAC
2018/08,7,AMER
2018/01,21,AMER
2018/01,2,EMEA
2018/01,0,AMER
2018/01,0,EMEA
2018/01,0,Australia
2018/01,4,EMEA
2018/01,0,EMEA
2018/02,5,Other
2018/02,0,AMER
2018/02,6,EMEA
2018/03,0,AMER
2018/03,0,AMER
2018/03,14,AMER
2018/04,0,AMER
2018/04,8,APAC
2018/05,0,AMER
2018/05,1,AMER
2018/05,4,EMEA
2018/05,0,EMEA
2018/05,11,AMER
2018/05,2,AMER
2018/06,1,AMER
2018/06,3,APAC
2018/07,0,EMEA
2018/07,5,EMEA
2018/07,4,AMER
2018/07,9,AMER
2018/08,1,APAC
2018/08,0,AMER
2018/08,1,AMER
2018/08,26,AMER
2018/01,12,AMER
2018/01,4,Australia
2018/01,0,EMEA
2018/01,0,AMER
2018/01,0,ASIA
2018/02,0,AMER
2018/02,0,AMER
2018/02,6,AMER
2018/02,0,AMER
2018/03,42,EMEA
2018/03,7,APAC
2018/03,0,EMEA
2018/03,1,EMEA
2018/04,0,EMEA
2018/04,22,APAC
2018/04,0,EMEA
2018/05,6,EMEA
2018/05,11,APAC
2018/06,0,AMER
2018/06,0,AMER
2018/07,19,AMER
2018/07,13,EMEA
2018/07,0,APAC
2018/07,4,AMER
2018/07,1,APAC
2018/07,2,APAC
2018/08,0,EMEA
2018/08,1,APAC
2018/01,0,AMER
2018/01,28,APAC
2018/01,1,ASIA
2018/02,15,APAC
2018/02,0,EMEA
2018/02,25,AMER
2018/02,9,EMEA
2018/03,8,EMEA
2018/03,3,APAC
2018/03,0,AMER
2018/03,2,AMER
2018/03,0,AMER
2018/04,0,AMER
2018/04,5,APAC
2018/04,0,EMEA
2018/04,17,AMER
2018/04,21,AMER
2018/05,6,AMER
2018/05,0,APAC
2018/05,3,EMEA
2018/05,0,EMEA
2018/05,5,AMER
2018/05,6,AMER
2018/06,0,AMER
2018/06,130,EMEA
2018/06,0,AMER
2018/06,2,EMEA
2018/07,8,AMER
2018/07,0,EMEA
2018/07,4,AMER
2018/07,34,EMEA
2018/08,0,EMEA
2018/08,1,AMER
2018/01,0,AMER
2018/01,7,EMEA
2018/01,32,EMEA
2018/01,0,AMER
2018/01,0,EMEA
2018/02,0,EMEA
2018/02,0,EMEA
2018/02,4,APAC
2018/02,2,APAC
2018/02,0,APAC
2018/02,1,EMEA
2018/03,0,EMEA
2018/03,12,EMEA
2018/03,0,EMEA
2018/03,4,AMER
2018/04,12,APAC
2018/04,7,APAC
2018/05,18,AMER
2018/05,11,EMEA
2018/05,0,AMER
2018/06,3,Other
2018/06,0,EMEA
2018/06,10,AMER
2018/06,10,AMER
2018/07,6,AMER
2018/07,14,APAC
2018/07,7,APAC
2018/07,40,EMEA
2018/07,0,EMEA
2018/07,6,EMEA
2018/07,5,APAC
2018/08,20,EMEA
2018/01,34,APAC
2018/01,3,AMER
2018/01,5,EMEA
2018/02,11,AMER
2018/02,21,EMEA
2018/02,0,AMER
2018/02,6,AMER
2018/03,10,AMER
2018/03,0,APAC
2018/03,1,APAC
2018/03,1,AMER
2018/04,6,EMEA
2018/04,21,AMER
2018/04,0,AMER
2018/05,2,APAC
2018/05,3,Other
2018/05,0,APAC
2018/05,7,AMER
2018/05,0,EMEA
2018/05,0,EMEA
2018/05,3,APAC
2018/05,0,AMER
2018/06,0,APAC
2018/06,0,EMEA
2018/07,16,EMEA
2018/07,0,EMEA
2018/07,1,Other
2018/07,7,APAC
2018/08,12,EMEA
2018/08,8,APAC
2018/08,0,AMER
2018/08,14,AMER
2018/08,17,APAC
2018/08,0,APAC
2018/01,3,AMER
2018/02,0,AMER
2018/02,1,APAC
2018/02,8,AMER
2018/02,29,AMER
2018/02,5,APAC
2018/03,0,EMEA
2018/03,12,AMER
2018/03,0,APAC
2018/03,2,EMEA
2018/03,4,AMER
2018/04,85,AMER
2018/04,0,AMER
2018/04,1,APAC
2018/04,0,AMER
2018/05,3,EMEA
2018/05,2,EMEA
2018/05,12,AMER
2018/05,1,APAC
2018/05,0,AMER
2018/05,0,APAC
2018/06,0,AMER
2018/06,0,AMER
2018/06,12,AMER
2018/07,1,EMEA
2018/07,0,AMER
2018/07,10,AMER
2018/07,1,EMEA
2018/07,7,APAC
2018/08,0,APAC
2018/08,47,AMER
2018/08,0,APAC
2018/08,3,AMER
2018/08,0,APAC
2018/08,1,AMER
2018/08,0,APAC
2018/01,0,EMEA
2018/01,3,ASIA
2018/01,19,AMER
2018/02,0,AMER
2018/02,0,EMEA
2018/02,1,EMEA
2018/02,4,EMEA
2018/02,76,EMEA
2018/03,72,EMEA
2018/03,6,AMER
2018/03,85,AMER
2018/04,2,APAC
2018/04,1,APAC
2018/04,1,EMEA
2018/04,17,APAC
2018/05,11,APAC
2018/05,0,APAC
2018/05,0,EMEA
2018/05,7,EMEA
2018/05,1,AMER
2018/05,1,EMEA
2018/06,22,AMER
2018/06,10,EMEA
2018/06,0,EMEA
2018/06,12,AMER
2018/07,0,AMER
2018/07,14,APAC
2018/07,4,AMER
2018/07,9,EMEA
2018/08,0,EMEA
2018/08,0,AMER
2018/08,0,EMEA
2018/08,28,Other
2018/08,13,AMER
2018/08,1,APAC
2018/01,45,EMEA
2018/01,36,APAC
2018/01,6,AMER
2018/02,1,APAC
2018/02,0,APAC
2018/03,4,EMEA
2018/03,37,AMER
2018/03,0,APAC
2018/03,6,EMEA
2018/03,8,AMER
2018/04,1,EMEA
2018/04,39,AMER
2018/04,1,APAC
2018/04,0,AMER
2018/04,0,EMEA
2018/05,38,AMER
2018/05,24,APAC
2018/05,2,AMER
2018/05,2,AMER
2018/05,0,APAC
2018/05,5,APAC
2018/05,13,EMEA
2018/06,3,AMER
2018/06,0,APAC
2018/06,0,EMEA
2018/07,0,EMEA
2018/07,2,APAC
2018/07,8,APAC
2018/07,12,AMER
2018/08,47,EMEA
2018/08,0,AMER
2018/01,5,ASIA
2018/01,0,ASIA
2018/01,7,EMEA
2018/01,0,ASIA
2018/01,0,AMER
2018/01,48,EMEA
2018/01,2,AMER
2018/02,1,AMER
2018/02,1,APAC
2018/02,18,AMER
2018/02,0,EMEA
2018/03,0,AMER
2018/03,0,APAC
2018/03,11,APAC
2018/04,2,AMER
2018/04,2,Other
2018/04,0,APAC
2018/04,6,APAC
2018/04,5,EMEA
2018/05,0,EMEA
2018/05,0,AMER
2018/05,1,EMEA
2018/05,5,AMER
2018/06,0,AMER
2018/06,0,AMER
2018/06,4,AMER
2018/06,7,EMEA
2018/06,0,APAC
2018/07,0,EMEA
2018/07,6,AMER
2018/07,1,AMER
2018/07,3,APAC
2018/07,20,EMEA
2018/07,0,AMER
2018/07,3,EMEA
2018/08,0,EMEA
2018/08,13,Other
2018/08,11,AMER
2018/08,3,APAC
2018/08,4,AMER
2018/01,8,EMEA
2018/01,0,EMEA
2018/01,2,EMEA
2018/01,3,AMER
2018/01,6,EMEA
2018/01,2,EMEA
2018/02,0,APAC
2018/03,1,EMEA
2018/03,0,APAC
2018/03,0,APAC
2018/03,6,AMER
2018/04,0,EMEA
2018/04,3,APAC
2018/04,0,APAC
2018/04,5,EMEA
2018/05,0,APAC
2018/05,10,APAC
2018/05,3,EMEA
2018/06,12,AMER
2018/06,20,EMEA
2018/06,19,AMER
2018/06,9,AMER
2018/07,1,APAC
2018/07,5,APAC
2018/07,2,EMEA
2018/07,4,EMEA
2018/07,53,APAC
2018/07,0,AMER
2018/08,8,APAC
2018/08,0,APAC
2018/08,1,APAC
2018/08,4,AMER
2018/08,4,EMEA
2018/01,3,AMER
2018/01,66,APAC
2018/01,0,AMER
2018/01,1,AMER
2018/01,13,EMEA
2018/01,1,ASIA
2018/01,16,EMEA
2018/01,26,AMER
2018/02,0,AMER
2018/02,5,AMER
2018/02,1,AMER
2018/02,2,EMEA
2018/02,3,AMER
2018/03,1,EMEA
2018/03,0,AMER
2018/03,2,AMER
2018/04,0,AMER
2018/04,4,AMER
2018/04,14,AMER
2018/04,0,APAC
2018/05,23,EMEA
2018/05,0,AMER
2018/05,34,EMEA
2018/05,17,APAC
2018/05,0,EMEA
2018/06,5,AMER
2018/06,5,EMEA
2018/06,4,AMER
2018/07,1,Other
2018/07,6,EMEA
2018/07,0,EMEA
2018/07,2,Other
2018/08,0,APAC
2018/08,43,EMEA
2018/08,6,APAC
2018/08,0,AMER
2018/08,6,APAC
2018/08,1,APAC
2018/01,0,EMEA
2018/01,17,AMER
2018/01,0,EMEA
2018/01,5,AMER
2018/01,6,AMER
2018/02,0,AMER
2018/02,16,AMER
2018/02,3,AMER
2018/02,28,AMER
2018/02,1,AMER
2018/03,0,EMEA
2018/03,6,AMER
2018/03,67,EMEA
2018/03,4,EMEA
2018/04,2,EMEA
2018/04,0,EMEA
2018/04,20,AMER
2018/04,5,AMER
2018/04,3,AMER
2018/04,1,EMEA
2018/05,0,AMER
2018/05,165,AMER
2018/05,0,EMEA
2018/05,3,APAC
2018/06,29,AMER
2018/06,13,EMEA
2018/06,32,Other
2018/06,0,AMER
2018/07,13,EMEA
2018/07,8,AMER
2018/07,0,EMEA
2018/07,0,AMER
2018/08,0,AMER
2018/08,26,APAC
2018/08,0,AMER
2018/01,0,AMER
2018/02,38,EMEA
2018/02,1,EMEA
2018/02,27,EMEA
2018/02,8,AMER
2018/02,31,AMER
2018/02,0,AMER
2018/02,3,EMEA
2018/02,0,EMEA
2018/02,6,APAC
2018/03,12,EMEA
2018/03,20,EMEA
2018/03,0,AMER
2018/03,7,EMEA
2018/03,106,AMER
2018/03,0,AMER
2018/03,0,AMER
2018/04,0,EMEA
2018/04,0,EMEA
2018/04,1,EMEA
2018/04,0,APAC
2018/05,4,EMEA
2018/05,5,AMER
2018/05,2,EMEA
2018/05,0,AMER
2018/06,2,AMER
2018/06,17,AMER
2018/06,2,AMER
2018/06,0,AMER
2018/07,4,APAC
2018/07,8,APAC
2018/07,2,AMER
2018/08,0,EMEA
2018/08,0,AMER
2018/08,1,APAC
2018/08,3,AMER
2018/08,0,APAC
2018/08,0,EMEA
2018/01,0,EMEA
2018/01,19,APAC
2018/01,0,AMER
2018/01,14,AMER
2018/02,6,AMER
2018/02,0,APAC
2018/03,0,AMER
2018/03,12,APAC
2018/03,0,APAC
2018/03,21,EMEA
2018/04,0,EMEA
2018/04,6,EMEA
2018/04,1,AMER
2018/04,2,APAC
2018/04,0,APAC
2018/05,0,EMEA
2018/05,0,EMEA
2018/05,1,EMEA
2018/05,0,AMER
2018/05,8,AMER
2018/05,0,EMEA
2018/06,0,AMER
2018/06,2,AMER
2018/06,1,EMEA
2018/06,1,APAC
2018/06,0,APAC
2018/07,0,Other
2018/07,0,AMER
2018/08,18,AMER
2018/08,0,APAC
2018/08,1,APAC
2018/01,0,AMER
2018/01,8,AMER
2018/01,62,EMEA
2018/01,13,AMER
2018/02,7,APAC
2018/02,21,EMEA
2018/02,0,AMER
2018/03,4,AMER
2018/03,0,EMEA
2018/03,10,EMEA
2018/04,0,AMER
2018/04,1,EMEA
2018/04,6,APAC
2018/04,1,AMER
2018/04,0,APAC
2018/04,67,AMER
2018/04,0,EMEA
2018/05,1,AMER
2018/05,11,AMER
2018/05,21,Other
2018/05,6,AMER
2018/06,0,EMEA
2018/06,0,APAC
2018/07,16,EMEA
2018/07,4,EMEA
2018/07,0,APAC
2018/07,5,APAC
2018/07,1,APAC
2018/07,0,Other
2018/07,0,EMEA
2018/08,20,EMEA
2018/08,0,EMEA
2018/01,1,EMEA
2018/01,54,EMEA
2018/02,0,EMEA
2018/02,0,AMER
2018/02,2,AMER
2018/02,2,APAC
2018/03,6,APAC
2018/04,41,APAC
2018/04,0,AMER
2018/04,6,APAC
2018/04,0,EMEA
2018/05,9,AMER
2018/05,11,AMER
2018/05,17,APAC
2018/06,0,APAC
2018/06,12,APAC
2018/06,3,APAC
2018/06,0,EMEA
2018/06,1,AMER
2018/07,0,AMER
2018/07,9,AMER
2018/07,0,AMER
2018/08,0,AMER
2018/08,0,EMEA
2018/01,1,AMER
2018/01,0,ASIA
2018/01,42,EMEA
2018/02,5,AMER
2018/02,33,AMER
2018/02,0,AMER
2018/03,9,APAC
2018/03,3,AMER
2018/03,0,AMER
2018/03,1,AMER
2018/04,6,AMER
2018/04,15,AMER
2018/04,0,AMER
2018/04,0,AMER
2018/04,2,AMER
2018/04,12,APAC
2018/04,8,AMER
2018/04,20,APAC
2018/05,28,AMER
2018/05,2,APAC
2018/05,5,AMER
2018/05,0,EMEA
2018/05,2,AMER
2018/05,0,APAC
2018/06,2,APAC
2018/06,7,AMER
2018/06,0,EMEA
2018/06,0,EMEA
2018/07,0,AMER
2018/07,5,APAC
2018/07,52,APAC
2018/07,0,AMER
2018/07,6,APAC
2018/07,80,APAC
2018/08,1,AMER
2018/08,0,APAC
2018/01,0,AMER
2018/01,0,EMEA
2018/01,0,AMER
2018/01,2,ASIA
2018/02,0,EMEA
2018/02,7,AMER
2018/02,0,AMER
2018/02,5,EMEA
2018/03,0,EMEA
2018/03,0,EMEA
2018/03,1,AMER
2018/04,36,APAC
2018/04,5,APAC
2018/04,4,AMER
2018/04,4,AMER
2018/04,23,EMEA
2018/05,5,EMEA
2018/05,0,AMER
2018/06,0,AMER
2018/06,83,APAC
2018/07,28,AMER
2018/07,2,AMER
2018/07,5,AMER
2018/08,0,APAC
2018/08,0,EMEA
2018/08,61,AMER
2018/08,0,APAC
2018/01,0,AMER
2018/01,1,AMER
2018/01,24,AMER
2018/01,1,ASIA
2018/01,14,AMER
2018/02,0,AMER
2018/02,0,EMEA
2018/02,1,APAC
2018/02,7,EMEA
2018/02,0,EMEA
2018/03,0,AMER
2018/03,7,APAC
2018/03,4,APAC
2018/04,1,APAC
2018/04,1,APAC
2018/04,5,APAC
2018/04,2,AMER
2018/04,26,AMER
2018/05,1,EMEA
2018/05,1,APAC
2018/05,1,AMER
2018/05,0,APAC
2018/05,0,AMER
2018/05,4,AMER
2018/06,5,AMER
2018/06,10,APAC
2018/06,4,APAC
2018/07,1,APAC
2018/07,0,APAC
2018/07,1,APAC
2018/07,0,AMER
2018/08,62,EMEA
2018/08,0,APAC
2018/08,0,AMER
2018/01,0,EMEA
2018/01,0,ASIA
2018/01,0,EMEA
2018/01,4,ASIA
2018/01,3,ASIA
2018/01,0,EMEA
2018/02,5,AMER
2018/02,0,EMEA
2018/02,0,AMER
2018/02,1,APAC
2018/03,16,APAC
2018/03,10,APAC
2018/03,0,APAC
2018/03,0,EMEA
2018/04,0,EMEA
2018/05,0,APAC
2018/05,0,AMER
2018/05,18,Other
2018/06,2,APAC
2018/06,1,EMEA
2018/06,2,AMER
2018/07,0,APAC
2018/07,1,APAC
2018/07,21,APAC
2018/08,1,EMEA
2018/08,0,APAC
2018/08,74,AMER
2018/01,5,ASIA
2018/01,0,EMEA
2018/01,4,AMER
2018/01,24,EMEA
2018/01,6,AMER
2018/02,13,AMER
2018/02,2,APAC
2018/02,12,EMEA
2018/03,0,APAC
2018/03,0,EMEA
2018/03,5,EMEA
2018/03,0,AMER
2018/04,3,AMER
2018/04,0,EMEA
2018/04,5,AMER
2018/04,11,AMER
2018/04,12,EMEA
2018/05,8,EMEA
2018/05,15,EMEA
2018/05,7,AMER
2018/05,3,AMER
2018/05,0,EMEA
2018/05,1,APAC
2018/06,3,APAC
2018/06,1,APAC
2018/06,1,AMER
2018/06,4,EMEA
2018/06,0,APAC
2018/07,3,APAC
2018/07,0,APAC
2018/07,99,AMER
2018/08,0,APAC
2018/08,0,AMER
2018/08,5,APAC
2018/08,0,AMER
2018/08,26,APAC
2018/08,16,AMER
2018/01,0,AMER
2018/01,0,AMER
2018/01,0,ASIA
2018/01,6,EMEA
2018/01,23,AMER
2018/01,2,AMER
2018/02,0,EMEA
2018/02,1,AMER
2018/02,1,EMEA
2018/02,0,AMER
2018/03,3,EMEA
2018/03,0,APAC
2018/03,13,AMER
2018/03,0,AMER
2018/03,0,AMER
2018/04,0,EMEA
2018/04,1,EMEA
2018/04,22,EMEA
2018/04,0,AMER
2018/04,6,AMER
2018/05,2,EMEA
2018/05,0,Other
2018/05,1,AMER
2018/05,1,EMEA
2018/06,4,AMER
2018/06,0,AMER
2018/06,3,EMEA
2018/06,36,AMER
2018/07,4,EMEA
2018/07,6,APAC
2018/07,0,AMER
2018/07,0,APAC
2018/07,71,AMER
2018/07,11,AMER
2018/08,17,APAC
2018/08,0,AMER
2018/08,0,EMEA
2018/01,18,AMER
2018/01,0,ASIA
2018/01,3,AMER
2018/01,0,ASIA
2018/01,0,EMEA
2018/01,4,EMEA
2018/01,0,AMER
2018/02,0,APAC
2018/02,0,APAC
2018/02,0,AMER
2018/02,26,AMER
2018/02,0,AMER
2018/03,0,EMEA
2018/03,1,AMER
2018/03,1,EMEA
2018/04,5,APAC
2018/04,7,AMER
2018/05,1,APAC
2018/05,14,AMER
2018/05,95,AMER
2018/06,2,EMEA
2018/06,11,AMER
2018/06,0,AMER
2018/07,3,AMER
2018/07,5,EMEA
2018/07,0,AMER
2018/08,0,APAC
2018/08,49,AMER
2018/08,0,APAC
2018/08,103,AMER
2018/01,3,AMER
2018/01,2,ASIA
2018/08,0,EMEA
2018/01,12,ASIA
2018/06,4,AMER
2018/01,0,EMEA
2018/01,0,EMEA
2018/07,121,EMEA
2018/01,13,AMER
2018/05,75,AMER
2018/06,92,AMER
2018/08,29,EMEA
2018/01,6,AMER
2018/01,1,AMER
2018/01,1,AMER
2018/02,2,APAC
2018/08,102,AMER
2018/08,77,EMEA
2018/01,6,AMER
2018/07,0,APAC
2018/03,0,EMEA
2018/06,157,EMEA
2018/01,9,ASIA
2018/01,0,EMEA
2018/01,15,AMER
2018/05,0,Other
2018/04,0,Other
2018/06,0,Other
2018/04,0,Other
2018/04,0,Other
2018/06,0,Other
2018/04,0,EMEA
2018/05,0,APAC
2018/06,0,Other
2018/07,0,Other
2018/07,0,Other
2018/06,0,AMER
2018/05,0,Other
2018/02,0,Other
2018/01,1,AMRS
2018/01,0,AMRS
2018/01,0,Other
2018/01,0,Other
2018/02,0,AMRS
2018/02,1,AMRS
2018/03,1,APAC
2018/03,1,AMRS
2018/03,0,AMRS
2018/04,106,Other
2018/04,0,APAC
2018/04,0,Other
2018/04,1,Other
2018/04,90,Other
2018/05,0,APAC
2018/05,0,Other
2018/05,0,Other
2018/05,2,AMRS
2018/06,0,Other
2018/06,127,Other
2018/06,0,APAC
2018/06,0,Other
2018/06,0,Other
2018/07,5,AMRS
2018/07,0,EMEA
2018/07,0,Other
2018/07,0,Other
2018/08,0,EMEA
2018/08,11,Other
2018/08,0,Other
2018/01,1,AMRS
2018/01,0,AMER
2018/01,2,AMER
2018/02,0,Other
2018/02,0,Other
2018/03,0,Other
2018/03,0,AMRS
2018/03,0,Other
2018/03,0,AMRS
2018/04,0,AMRS
2018/04,0,APAC
2018/04,0,Other
2018/04,0,Other
2018/04,0,Other
2018/04,0,EMEA
2018/05,0,EMEA
2018/05,0,APAC
2018/05,0,Other
2018/06,0,Other
2018/06,131,APAC
2018/06,6,Other
2018/06,10,EMEA
2018/07,0,Other
2018/07,0,AMRS
2018/07,1,AMRS
2018/07,0,EMEA
2018/08,1,APAC
2018/08,0,APAC
2018/08,0,AMRS
2018/08,0,Other
2018/08,1,APAC
2018/01,0,Other
2018/01,0,Other
2018/02,0,APAC
2018/03,0,AMRS
2018/03,6,AMRS
2018/03,0,Other
2018/03,0,AMRS
2018/03,1,AMRS
2018/03,0,Other
2018/04,0,AMRS
2018/04,0,AMRS
2018/04,0,APAC
2018/04,0,AMER
2018/04,43,AMER
2018/04,0,Other
2018/04,3,APAC
2018/05,0,Other
2018/05,0,EMEA
2018/05,0,AMRS
2018/05,0,EMEA
2018/06,0,AMRS
2018/06,0,Other
2018/06,4,Other
2018/07,0,Other
2018/07,3,Other
2018/07,0,APAC
2018/07,0,Other
2018/07,2,Other
2018/08,67,AMER
2018/08,0,Other
2018/01,0,Other
2018/01,4,AMRS
2018/01,1,AMRS
2018/02,0,Other
2018/03,4,APAC
2018/03,0,AMRS
2018/03,224,EMEA
2018/03,5,AMRS
2018/03,0,AMRS
2018/03,0,AMRS
2018/03,0,EMEA
2018/03,0,APAC
2018/04,0,EMEA
2018/04,0,Other
2018/04,184,EMEA
2018/04,0,Other
2018/05,0,AMRS
2018/05,74,Other
2018/05,0,Other
2018/05,0,Other
2018/06,0,AMRS
2018/06,2,Other
2018/06,0,APAC
2018/07,0,Other
2018/07,0,Other
2018/07,0,AMRS
2018/07,0,AMRS
2018/07,2,Other
2018/08,0,AMRS
2018/08,0,APAC
2018/08,0,AMRS
2018/01,0,Other
2018/01,111,Other
2018/02,0,ASIA
2018/02,4,EMEA
2018/02,0,Other
2018/03,0,AMRS
2018/03,1,Other
2018/03,2,Other
2018/04,0,Other
2018/04,0,Other
2018/04,4,AMRS
2018/04,0,Other
2018/04,13,AMER
2018/04,0,Other
2018/04,0,Other
2018/05,0,Other
2018/05,0,Other
2018/05,0,APAC
2018/06,0,AMRS
2018/07,5,Other
2018/07,99,APAC
2018/07,0,AMRS
2018/07,0,Other
2018/08,0,Other
2018/08,1,Other
2018/01,0,Other
2018/01,0,Other
2018/01,291,AMRS
2018/02,0,AMER
2018/02,0,Other
2018/03,0,APAC
2018/03,0,Other
2018/03,0,Other
2018/03,0,EMEA
2018/04,198,APAC
2018/04,0,APAC
2018/04,0,AMRS
2018/04,0,AMRS
2018/04,2,EMEA
2018/05,0,Other
2018/05,0,Other
2018/05,0,APAC
2018/05,2,Other
2018/06,0,Other
2018/06,0,APAC
2018/06,0,APAC
2018/06,0,Other
2018/07,0,Other
2018/07,2,APAC
2018/07,2,Other
2018/08,5,APAC
2018/08,3,Other
2018/08,12,Other
2018/08,0,AMRS
2018/01,0,AMRS
2018/01,0,Other
2018/01,0,Other
2018/02,0,AMRS
2018/02,1,APAC
2018/03,0,APAC
2018/03,0,AMRS
2018/03,2,Other
2018/03,1,AMRS
2018/03,2,APAC
2018/03,4,AMRS
2018/04,0,APAC
2018/04,0,EMEA
2018/05,0,AMRS
2018/05,0,EMEA
2018/05,166,AMER
2018/05,0,Other
2018/06,0,Other
2018/06,0,Other
2018/06,0,Other
2018/07,14,Other
2018/07,0,Other
2018/07,0,Other
2018/08,0,Other
2018/08,0,EMEA
2018/08,2,AMER
2018/08,0,AMRS
2018/08,0,APAC
2018/01,0,AMRS
2018/01,3,ASIA
2018/01,0,AMRS
2018/01,0,AMRS
2018/02,0,AMRS
2018/02,0,AMER
2018/02,1,APAC
2018/02,0,APAC
2018/03,0,Other
2018/03,0,Other
2018/03,0,APAC
2018/03,0,AMRS
2018/03,2,Other
2018/04,0,Other
2018/04,0,AMRS
2018/04,91,Other
2018/05,0,Other
2018/05,0,Other
2018/05,1,APAC
2018/06,0,Other
2018/06,0,Other
2018/06,0,AMER
2018/06,29,APAC
2018/07,12,Other
2018/07,0,AMRS
2018/07,3,Other
2018/07,0,Other
2018/08,0,AMRS
2018/08,0,Other
2018/08,1,Other
2018/08,0,Other
2018/08,0,Other
2018/01,0,Other
2018/01,0,AMRS
2018/01,0,EMEA
2018/01,0,ASIA
2018/02,2,Other
2018/02,0,AMRS
2018/02,0,Other
2018/03,0,Other
2018/03,0,EMEA
2018/03,1,AMER
2018/03,0,AMRS
2018/03,1,Other
2018/03,210,APAC
2018/03,2,Other
2018/04,3,Other
2018/04,0,Other
2018/04,83,Other
2018/05,0,Other
2018/05,0,EMEA
2018/05,53,Other
2018/06,141,AMER
2018/06,3,Other
2018/07,0,Other
2018/07,0,Other
2018/07,0,Other
2018/07,0,EMEA
2018/08,0,Other
2018/08,0,Other
2018/08,0,AMER
2018/08,0,Other
2018/08,0,Other
2018/08,56,APAC
2018/01,0,AMRS
2018/01,1,Other
2018/01,0,AMRS
2018/01,14,AMRS
2018/02,5,AMRS
2018/02,0,Other
2018/03,3,AMER
2018/03,0,AMRS
2018/03,0,AMRS
2018/03,0,Other
2018/04,0,AMRS
2018/04,0,Other
2018/04,1,Other
2018/04,0,Other
2018/05,0,EMEA
2018/05,0,Other
2018/05,0,Other
2018/05,0,AMER
2018/06,0,Other
2018/06,0,APAC
2018/06,0,EMEA
2018/07,1,APAC
2018/07,0,APAC
2018/07,0,Other
2018/08,0,AMRS
2018/08,0,Other
2018/08,0,Other
2018/08,0,Other
2018/02,1,EMEA
2018/03,0,EMEA
2018/03,0,AMRS
2018/03,3,AMRS
2018/03,0,Other
2018/03,0,APAC
2018/03,0,AMRS
2018/04,2,EMEA
2018/05,0,Other
2018/05,2,AMER
2018/05,0,APAC
2018/06,0,AMER
2018/06,0,Other
2018/06,0,EMEA
2018/07,1,AMRS
