taskId,CreatedDate,clientRegion,AgeDays,taskTouchCount
100205258453,2018-07-10,AMER,0,7
100207015571,2018-07-19,EMEA,0,19
100207259806,2018-07-20,EMEA,7,25
100207606400,2018-07-23,AMER,0,33
100209266200,2018-07-31,AMER,0,9
100213509871,2018-08-21,APAC,48,19
100214602111,2018-08-27,AMER,0,6
100216018392,2018-08-31,AMER,11,50
100165567054,2018-01-02,AMER,3,10
100168755916,2018-01-18,AMER,20,13
100171262222,2018-02-01,AMER,14,9
100171757274,2018-02-05,EMEA,0,16
100173526240,2018-02-13,AMER,1,22
100173830428,2018-02-14,AMER,5,18
100175024241,2018-02-21,EMEA,7,16
100175324902,2018-02-22,APAC,0,18
100175543142,2018-02-23,EMEA,3,26
100176159703,2018-02-27,EMEA,5,30
100176618291,2018-02-28,AMER,11,31
100177888494,2018-03-05,Other,10,119
100178408851,2018-03-07,EMEA,6,15
100180036974,2018-03-14,AMER,4,8
100180543719,2018-03-16,EMEA,3,28
100181232055,2018-03-20,AMER,2,7
100182173479,2018-03-23,AMER,4,32
100183318243,2018-03-29,AMER,3,14
100183862999,2018-04-03,AMER,0,8
100184319683,2018-04-05,AMER,6,7
100187115528,2018-04-23,EMEA,0,15
100188413016,2018-04-30,AMER,1,14
100191307434,2018-05-14,EMEA,6,26
100192683514,2018-05-21,EMEA,0,17
100193444476,2018-05-24,EMEA,13,33
100195314759,2018-05-31,EMEA,0,7
100196141280,2018-06-04,AMER,0,18
100196389942,2018-06-05,APAC,0,14
100198425295,2018-06-13,EMEA,1,21
100205720026,2018-07-12,APAC,11,48
100206254536,2018-07-16,AMER,3,14
100208099179,2018-07-25,Other,0,7
100208166693,2018-07-25,AMER,2,16
100210048415,2018-08-03,Other,24,9
100210458118,2018-08-06,Other,0,2
100211150382,2018-08-09,APAC,6,12
100211583475,2018-08-10,AMER,18,33
100215560078,2018-08-30,APAC,1,10
100167162044,2018-01-10,EMEA,2,21
100168709275,2018-01-18,AMER,20,15
100170362078,2018-01-29,AMER,2,21
100173525461,2018-02-13,AMER,0,17
100174762499,2018-02-20,APAC,0,16
100175621711,2018-02-23,EMEA,0,13
100179379567,2018-03-12,APAC,23,44
100180608164,2018-03-16,EMEA,0,9
100183010827,2018-03-28,AMER,1,15
100183839046,2018-04-03,EMEA,1,12
100184308348,2018-04-05,EMEA,0,26
100184763767,2018-04-09,AMER,13,24
100184932075,2018-04-10,APAC,0,6
100185588603,2018-04-13,APAC,14,35
100189119349,2018-05-02,AMER,4,10
100189676154,2018-05-04,EMEA,2,11
100190148589,2018-05-08,AMER,0,15
100190506978,2018-05-09,EMEA,34,79
100191310568,2018-05-14,EMEA,104,57
100193042159,2018-05-22,AMER,2,27
100195122008,2018-05-31,EMEA,11,58
100196082781,2018-06-04,APAC,1,28
100197002066,2018-06-07,APAC,0,6
100197642630,2018-06-10,Other,2,6
100197838040,2018-06-11,AMER,0,6
100200690478,2018-06-21,EMEA,13,19
100206802779,2018-07-18,AMER,100,13
100208143506,2018-07-25,AMER,0,6
100213794075,2018-08-22,APAC,0,21
100213944779,2018-08-23,APAC,1,6
100214378545,2018-08-24,APAC,12,95
100166036052,2018-01-04,ASIA,5,33
100166629578,2018-01-08,ASIA,0,19
100167057255,2018-01-10,ASIA,1,18
100169178040,2018-01-22,AMER,3,21
100170647343,2018-01-30,EMEA,19,26
100175651435,2018-02-23,AMER,0,2
100176523472,2018-02-28,EMEA,1,16
100176802432,2018-03-01,AMER,4,6
100180242528,2018-03-15,EMEA,0,12
100182375715,2018-03-26,AMER,0,10
100183567419,2018-04-02,APAC,2,21
100183650738,2018-04-02,AMER,0,12
100184132664,2018-04-04,AMER,0,21
100184513398,2018-04-06,EMEA,11,19
100185173665,2018-04-11,AMER,1,24
100186151713,2018-04-17,EMEA,9,11
100187092484,2018-04-23,EMEA,1,25
100188241804,2018-04-27,AMER,20,58
100190509781,2018-05-09,AMER,0,15
100191877263,2018-05-16,EMEA,7,52
100192697039,2018-05-21,EMEA,0,35
100198773294,2018-06-14,EMEA,0,21
100199406963,2018-06-18,APAC,0,12
100201834721,2018-06-26,EMEA,22,13
100203953633,2018-07-04,EMEA,5,7
100204793148,2018-07-09,AMER,0,8
100205466600,2018-07-11,AMER,4,51
100206317245,2018-07-16,AMER,10,13
100207492813,2018-07-23,APAC,1,21
100207921252,2018-07-24,AMER,0,23
100209237839,2018-07-31,EMEA,2,37
100212683813,2018-08-16,AMER,7,55
100215000848,2018-08-28,AMER,29,60
100165811646,2018-01-03,EMEA,22,60
100166417398,2018-01-05,EMEA,6,34
100170788364,2018-01-31,EMEA,22,12
100171961052,2018-02-06,EMEA,0,10
100172431006,2018-02-08,APAC,0,11
100174092069,2018-02-15,AMER,0,6
100179721636,2018-03-13,APAC,0,30
100180346479,2018-03-15,AMER,0,6
100184735800,2018-04-09,AMER,3,12
100185154500,2018-04-11,AMER,13,17
100186266627,2018-04-17,AMER,1,27
100188472770,2018-04-30,EMEA,44,109
100188775323,2018-05-01,AMER,2,34
100191573239,2018-05-15,EMEA,7,27
100196072168,2018-06-04,APAC,0,15
100197082554,2018-06-07,APAC,5,32
100197790471,2018-06-11,AMER,1,20
100199117442,2018-06-15,AMER,7,21
100200228444,2018-06-20,APAC,8,29
100200668875,2018-06-21,APAC,5,17
100207088370,2018-07-19,EMEA,0,13
100208396179,2018-07-26,EMEA,4,25
100209929220,2018-08-02,AMER,1,14
100211120990,2018-08-08,AMER,22,72
100213126155,2018-08-20,APAC,1,23
100166531841,2018-01-08,ASIA,2,17
100169305101,2018-01-23,ASIA,0,19
100169497724,2018-01-24,EMEA,7,17
100172265901,2018-02-07,AMER,0,11
100174828806,2018-02-20,APAC,0,19
100175832308,2018-02-26,EMEA,0,14
100177869790,2018-03-05,APAC,0,18
100178909588,2018-03-08,EMEA,0,12
100179771520,2018-03-13,AMER,0,6
100182776334,2018-03-27,AMER,2,35
100183809363,2018-04-03,EMEA,0,11
100183864115,2018-04-03,AMER,0,21
100185208219,2018-04-11,AMER,0,6
100185637538,2018-04-13,Other,0,6
100186150872,2018-04-17,AMER,5,32
100186408027,2018-04-18,APAC,0,10
100186526606,2018-04-19,AMER,0,19
100187872606,2018-04-26,EMEA,19,32
100189119430,2018-05-02,AMER,1,16
100190751237,2018-05-10,EMEA,4,25
100191856324,2018-05-16,APAC,1,14
100193799828,2018-05-25,EMEA,0,13
100194723948,2018-05-30,EMEA,7,32
100195236305,2018-05-31,EMEA,4,9
100197097559,2018-06-07,APAC,0,17
100197975413,2018-06-12,APAC,2,38
100198427107,2018-06-13,AMER,19,7
100201881632,2018-06-26,AMER,0,44
100203687788,2018-07-03,APAC,7,47
100204289899,2018-07-05,APAC,5,32
100204851263,2018-07-09,AMER,0,6
100206152785,2018-07-14,APAC,4,16
100207530597,2018-07-23,EMEA,7,14
100210237655,2018-08-03,AMER,4,19
100214375056,2018-08-24,EMEA,26,110
100215375920,2018-08-29,AMER,0,9
100167525291,2018-01-11,AMER,6,17
100167846180,2018-01-15,EMEA,0,6
100169521925,2018-01-24,EMEA,4,19
100171134722,2018-02-01,EMEA,5,42
100172357979,2018-02-07,EMEA,21,34
100172635781,2018-02-08,APAC,62,96
100174646386,2018-02-19,AMER,7,30
100176286346,2018-02-27,AMER,12,34
100180120940,2018-03-14,AMER,1,11
100181655492,2018-03-21,EMEA,0,17
100183268503,2018-03-29,AMER,0,27
100184295646,2018-04-05,EMEA,0,9
100185109107,2018-04-11,EMEA,1,15
100187404787,2018-04-24,AMER,0,25
100188308568,2018-04-29,APAC,9,8
100189026898,2018-05-02,AMER,14,33
100189874261,2018-05-07,APAC,0,12
100194724229,2018-05-30,Other,0,6
100197459805,2018-06-08,APAC,4,16
100201520540,2018-06-25,EMEA,15,33
100206230952,2018-07-16,APAC,0,7
100206519341,2018-07-17,APAC,0,11
100207880531,2018-07-24,AMER,0,13
100210205374,2018-08-03,AMER,3,20
100212988140,2018-08-17,EMEA,3,20
100215379603,2018-08-29,AMER,56,25
100215959744,2018-08-31,APAC,2,19
100167009190,2018-01-09,AMER,40,54
100167233357,2018-01-10,EMEA,19,39
100168479381,2018-01-17,EMEA,7,50
100169046518,2018-01-22,EMEA,1,12
100170807223,2018-01-31,EMEA,12,21
100171703568,2018-02-05,APAC,0,19
100172622087,2018-02-08,AMER,3,11
100173098554,2018-02-12,APAC,10,24
100174299646,2018-02-16,EMEA,7,31
100176154211,2018-02-27,APAC,0,6
100177208822,2018-03-02,EMEA,4,24
100179983144,2018-03-14,APAC,0,15
100183873755,2018-04-03,AMER,0,35
100185860538,2018-04-16,APAC,13,93
100186179525,2018-04-17,AMER,0,23
100187048933,2018-04-23,APAC,4,34
100187886136,2018-04-26,Other,0,6
100188166825,2018-04-27,AMER,3,10
100189027221,2018-05-02,EMEA,33,33
100189887942,2018-05-07,AMER,0,13
100190580408,2018-05-09,AMER,0,15
100191868168,2018-05-16,EMEA,0,2
100192412293,2018-05-18,EMEA,2,14
100196144657,2018-06-04,Other,3,50
100198804823,2018-06-14,AMER,5,31
100200736451,2018-06-21,AMER,3,36
100202794298,2018-06-29,APAC,4,11
100204292784,2018-07-05,AMER,1,7
100206750680,2018-07-18,EMEA,8,36
100207640537,2018-07-23,AMER,3,11
100208652552,2018-07-27,APAC,13,10
100212079887,2018-08-14,EMEA,2,18
100213811255,2018-08-22,AMER,0,28
100166057840,2018-01-04,EMEA,8,21
100167609490,2018-01-12,ASIA,3,28
100167686954,2018-01-12,EMEA,9,23
100169584679,2018-01-24,EMEA,49,17
100170032053,2018-01-26,EMEA,3,7
100170646099,2018-01-30,AMER,3,40
100172211356,2018-02-07,EMEA,0,15
100173095547,2018-02-12,APAC,0,8
100174355794,2018-02-16,APAC,3,10
100175108757,2018-02-21,APAC,5,7
100176564351,2018-02-28,APAC,0,13
100179405062,2018-03-12,AMER,0,11
100180106374,2018-03-14,AMER,13,21
100182953910,2018-03-28,EMEA,15,60
100184710583,2018-04-09,EMEA,1,19
100187643124,2018-04-25,AMER,4,13
100190831679,2018-05-10,AMER,13,32
100191624367,2018-05-15,AMER,0,10
100194279118,2018-05-29,APAC,7,16
100196457966,2018-06-05,APAC,0,15
100197748571,2018-06-11,AMER,15,58
100205158266,2018-07-10,EMEA,7,21
100205801795,2018-07-12,AMER,20,72
100206741971,2018-07-18,EMEA,1,5
100209587568,2018-08-01,APAC,0,16
100210168882,2018-08-03,EMEA,0,15
100211048710,2018-08-08,EMEA,0,18
100213196851,2018-08-20,AMER,0,16
100166174424,2018-01-04,AMER,3,19
100168127735,2018-01-16,ASIA,2,6
100168623746,2018-01-18,EMEA,12,23
100169614365,2018-01-24,AMER,0,11
100171121394,2018-02-01,ASIA,0,18
100171954579,2018-02-06,EMEA,0,16
100173771193,2018-02-14,AMER,0,12
100175245763,2018-02-22,EMEA,0,6
100176987917,2018-03-01,AMER,0,16
100178428083,2018-03-07,AMER,0,15
100178475118,2018-03-07,EMEA,6,26
100180656022,2018-03-16,EMEA,6,17
100184968984,2018-04-10,EMEA,2,18
100186151808,2018-04-17,AMER,1,13
100186323878,2018-04-18,APAC,7,25
100187345131,2018-04-24,AMER,0,9
100188350443,2018-04-30,EMEA,7,27
100188998624,2018-05-02,APAC,4,21
100190144281,2018-05-08,EMEA,13,27
100190577247,2018-05-10,AMER,4,14
100191288052,2018-05-14,AMER,9,88
100192990645,2018-05-22,AMER,0,25
100195074543,2018-05-31,APAC,0,14
100196738766,2018-06-06,EMEA,0,14
100199440231,2018-06-18,APAC,1,11
100200275035,2018-06-20,EMEA,81,57
100201793497,2018-06-26,EMEA,27,6
100204259698,2018-07-05,AMER,11,15
100205511447,2018-07-11,AMER,14,23
100207346668,2018-07-20,Other,10,16
100207841068,2018-07-24,APAC,9,53
100210482377,2018-08-06,APAC,2,26
100211121608,2018-08-08,AMER,0,6
100211602902,2018-08-10,AMER,4,42
100213459250,2018-08-21,EMEA,6,16
100214088877,2018-08-23,EMEA,0,5
100215580548,2018-08-30,APAC,12,36
100165981130,2018-01-04,APAC,50,13
100167634207,2018-01-12,ASIA,19,47
100168358811,2018-01-17,EMEA,13,38
100168894418,2018-01-19,ASIA,3,12
100169389860,2018-01-23,EMEA,0,13
100170807148,2018-01-31,EMEA,0,18
100171172206,2018-02-01,APAC,10,25
100172568429,2018-02-08,AMER,0,24
100174845714,2018-02-20,AMER,33,28
100176619382,2018-02-28,AMER,4,18
100178894902,2018-03-08,Other,7,33
100179888114,2018-03-14,APAC,1,32
100180790988,2018-03-19,APAC,0,13
100181629251,2018-03-21,EMEA,0,17
100183644064,2018-04-02,AMER,0,13
100184911472,2018-04-10,APAC,15,41
100185947660,2018-04-16,AMER,0,12
100186426463,2018-04-18,AMER,4,28
100187184022,2018-04-23,AMER,8,26
100188880095,2018-05-01,AMER,12,22
100191047093,2018-05-11,EMEA,11,44
100192697246,2018-05-21,APAC,0,12
100193206377,2018-05-23,APAC,1,15
100195738419,2018-06-01,AMER,2,21
100199125114,2018-06-15,AMER,6,20
100201488129,2018-06-26,AMER,0,6
100201812788,2018-06-26,AMER,6,28
100202830067,2018-06-29,AMER,2,20
100204783346,2018-07-09,EMEA,1,14
100205422920,2018-07-11,EMEA,0,17
100206254714,2018-07-16,EMEA,1,16
100207106382,2018-07-19,AMER,3,21
100208392795,2018-07-26,AMER,0,18
100209204087,2018-07-31,Other,10,34
100211100446,2018-08-08,AMER,0,25
100214124796,2018-08-23,AMER,6,23
100215285315,2018-08-29,APAC,1,20
100165880042,2018-01-03,EMEA,0,13
100166711233,2018-01-08,AMER,8,31
100167688124,2018-01-12,EMEA,2,12
100167806317,2018-01-15,APAC,52,16
100169254109,2018-01-23,ASIA,0,16
100169387913,2018-01-23,AMER,0,14
100170053515,2018-01-26,EMEA,13,29
100171235683,2018-02-01,Other,5,6
100171532455,2018-02-02,AMER,9,25
100172536565,2018-02-08,EMEA,4,41
100174897950,2018-02-20,AMER,6,19
100175096926,2018-02-21,APAC,5,13
100177232448,2018-03-02,EMEA,2,43
100179990845,2018-03-14,APAC,0,9
100181206369,2018-03-20,APAC,7,19
100183257002,2018-03-29,AMER,0,13
100186281833,2018-04-17,AMER,13,22
100186870548,2018-04-20,EMEA,39,80
100188923235,2018-05-02,APAC,189,10
100191993921,2018-05-16,AMER,1,21
100194621899,2018-05-30,EMEA,0,19
100197860539,2018-06-11,AMER,6,87
100200023266,2018-06-20,APAC,2,37
100205152287,2018-07-10,EMEA,1,8
100206284116,2018-07-16,AMER,3,18
100207324267,2018-07-20,AMER,3,14
100208372409,2018-07-26,EMEA,0,9
100210350546,2018-08-04,AMER,0,6
100212162845,2018-08-14,AMER,0,11
100167618628,2018-01-12,EMEA,7,19
100167202741,2018-01-10,EMEA,8,41
100167820858,2018-01-15,ASIA,10,41
100196501279,2018-06-05,Other,0,12
100214860229,2018-08-28,EMEA,0,10
100197411557,2018-06-08,APAC,130,24
100169762898,2018-01-25,EMEA,0,7
100167899049,2018-01-15,EMEA,2,24
100197193660,2018-06-07,AMER,4,20
100206551811,2018-07-17,AMER,99,9
100167394158,2018-01-11,ASIA,14,37
100187207862,2018-04-23,AMER,195,56
100207896434,2018-07-24,AMER,6,5
100211842801,2018-08-13,EMEA,64,24
100169113871,2018-01-22,EMEA,3,54
100196235321,2018-06-05,APAC,0,9
100168615670,2018-01-18,EMEA,6,26
100192435965,2018-05-18,AMER,0,13
100204863141,2018-07-09,AMER,71,19
100211838772,2018-08-13,EMEA,77,58
100203744958,2018-07-03,AMER,125,25
100165866645,2018-01-03,ASIA,21,99
100168450430,2018-01-17,EMEA,7,79
100206748268,2018-07-18,EMEA,119,107
100169798497,2018-01-25,EMEA,0,17
100215580693,2018-08-30,APAC,64,39
100166336199,2018-01-05,EMEA,16,42
100168140064,2018-01-16,ASIA,7,72
100165612307,2018-01-02,AMER,20,26
100165864141,2018-01-03,AMER,19,37
100166703218,2018-01-08,EMEA,0,14
100168717688,2018-01-18,EMEA,6,66
100165779811,2018-01-03,ASIA,20,33
100169613106,2018-01-24,EMEA,5,10
100179080981,2018-03-09,APAC,0,14
100212102038,2018-08-14,APAC,8,40
100166482596,2018-01-05,AMER,18,26
100169634515,2018-01-24,AMER,1,21
100190665090,2018-05-10,APAC,0,59
100166177117,2018-01-04,EMEA,14,33
100210469670,2018-08-06,EMEA,0,6
100168441848,2018-01-17,AMER,2,35
100185732061,2018-04-14,Other,0,3
100201486191,2018-06-25,Other,0,1
100179201332,2018-03-09,Other,0,3
100175134605,2018-02-21,EMEA,0,1
100197791457,2018-06-11,Other,0,1
0,2018-07-30,EMEA,0,2
100180934886,2018-03-19,EMEA,0,2
100191911991,2018-05-16,Other,0,1
100214121574,2018-08-23,Other,0,1
100201486138,2018-06-25,Other,0,1
100199519817,2018-06-18,Other,0,1
100199632749,2018-06-19,APAC,0,2
100208066666,2018-07-25,Other,0,6
100189111770,2018-05-02,Other,0,1
100172356858,2018-02-07,Other,0,1
100200670588,2018-06-21,Other,0,1
100195341585,2018-05-31,AMER,0,7
100166245145,2018-01-05,EMEA,0,5
100167545831,2018-01-12,Other,0,3
100169580505,2018-01-24,AMRS,0,3
100170862706,2018-01-31,AMRS,1,9
100174659865,2018-02-20,Other,0,3
100175178186,2018-02-21,AMER,0,11
100178390313,2018-03-07,Other,22,11
100180405301,2018-03-15,Other,0,3
100183044507,2018-03-28,AMRS,4,29
100184163945,2018-04-04,Other,0,3
100184960353,2018-04-10,AMER,0,7
100185609557,2018-04-13,Other,194,11
100186426660,2018-04-18,EMEA,0,5
100187035286,2018-04-22,AMRS,1,3
100189356580,2018-05-03,Other,0,4
100190358622,2018-05-09,Other,70,3
100192464871,2018-05-18,EMEA,139,20
100195345361,2018-05-31,AMRS,4,11
100199077643,2018-06-15,EMEA,0,4
100199630940,2018-06-19,AMRS,2,14
100201056224,2018-06-22,APAC,2,3
100202698648,2018-06-29,AMRS,0,9
100204714127,2018-07-08,AMRS,0,4
100206791351,2018-07-18,Other,0,7
100207682398,2018-07-24,AMRS,0,3
100208741761,2018-07-28,AMRS,1,3
100210467608,2018-08-06,AMRS,0,6
100211300448,2018-08-09,AMER,0,17
100213159696,2018-08-20,Other,0,5
100165531975,2018-01-02,Other,0,3
100168070135,2018-01-16,Other,0,3
100169129601,2018-01-22,Other,0,12
100170280954,2018-01-29,Other,0,8
100174133002,2018-02-15,Other,0,3
100176988083,2018-03-01,APAC,0,9
100179078724,2018-03-09,AMRS,3,5
100181629829,2018-03-21,AMRS,0,3
100182987013,2018-03-28,Other,19,6
100183859015,2018-04-03,EMEA,0,4
100184609182,2018-04-07,AMRS,2,3
100185367858,2018-04-12,APAC,0,3
100185743398,2018-04-14,Other,4,3
100186663640,2018-04-19,Other,26,11
100187380530,2018-04-24,Other,0,6
100188303401,2018-04-28,Other,4,3
100192170034,2018-05-17,EMEA,81,15
100192459791,2018-05-18,EMEA,26,7
100195737641,2018-06-01,Other,0,4
100197096002,2018-06-07,Other,0,4
100199714417,2018-06-19,APAC,0,5
100200273980,2018-06-20,Other,1,4
100203720027,2018-07-03,AMRS,0,8
100204676767,2018-07-07,Other,0,3
100206781210,2018-07-18,Other,0,4
100206910915,2018-07-19,EMEA,0,7
100209376239,2018-08-01,Other,1,8
100210751138,2018-08-07,Other,0,4
100211833762,2018-08-13,Other,0,9
100213113795,2018-08-19,APAC,1,12
100213832029,2018-08-22,Other,0,5
100215921287,2018-08-31,EMEA,2,4
100165847434,2018-01-03,Other,0,3
100167807736,2018-01-15,ASIA,1,4
100173483317,2018-02-13,Other,0,4
100179233475,2018-03-10,Other,1,3
100179301494,2018-03-12,APAC,0,3
100181046569,2018-03-20,AMRS,0,9
100182020842,2018-03-23,AMRS,0,3
100182160156,2018-03-23,EMEA,2,9
100182293498,2018-03-26,Other,0,4
100183558979,2018-04-01,Other,0,6
100183920592,2018-04-03,AMRS,0,3
100184962563,2018-04-10,APAC,0,3
100185165671,2018-04-11,Other,0,4
100186467621,2018-04-18,AMER,0,7
100187871705,2018-04-26,Other,0,3
100187994825,2018-04-27,AMRS,0,3
100188180239,2018-04-27,AMRS,3,9
100188977902,2018-05-02,APAC,0,3
100193225785,2018-05-23,APAC,0,3
100193826691,2018-05-25,Other,0,4
100194707170,2018-05-30,Other,0,7
100198805599,2018-06-14,Other,34,3
100202828127,2018-06-29,Other,0,3
100202988173,2018-06-29,Other,1,5
100203981452,2018-07-04,Other,0,9
100205797400,2018-07-12,AMRS,1,6
100206773259,2018-07-18,AMER,98,14
100208092137,2018-07-25,EMEA,1,10
100210735916,2018-08-07,Other,0,4
100213096884,2018-08-18,Other,5,3
100168428580,2018-01-17,ASIA,15,14
100169371912,2018-01-23,Other,0,4
100170866699,2018-01-31,AMER,265,16
100173370254,2018-02-13,APAC,1,8
100174849137,2018-02-20,Other,0,5
100177386029,2018-03-03,Other,2,5
100179424431,2018-03-12,APAC,2,3
100180309161,2018-03-15,AMER,1,6
100180764592,2018-03-19,EMEA,0,4
100182083326,2018-03-23,Other,117,3
100182536397,2018-03-27,EMEA,3,54
100183423269,2018-03-30,AMRS,3,13
100183567934,2018-04-02,Other,0,3
100184938330,2018-04-10,APAC,0,3
100186953294,2018-04-20,AMRS,2,8
100187439045,2018-04-24,Other,0,4
100188601585,2018-05-01,AMRS,0,6
100189639334,2018-05-04,Other,0,4
100190762158,2018-05-10,EMEA,0,6
100193776260,2018-05-25,Other,0,3
100195744039,2018-06-01,Other,0,3
100196425312,2018-06-05,Other,0,7
100199382810,2018-06-17,Other,1,3
100203357091,2018-07-02,Other,0,5
100204032012,2018-07-05,EMEA,0,3
100204304696,2018-07-05,Other,0,5
100206040549,2018-07-13,APAC,18,8
100207146925,2018-07-19,Other,3,6
100209976981,2018-08-02,Other,0,3
100211713452,2018-08-12,AMRS,1,4
100212403402,2018-08-15,Other,0,4
100215961121,2018-08-31,Other,0,6
100167218743,2018-01-10,AMRS,0,3
100169267783,2018-01-23,ASIA,0,3
100171600823,2018-02-03,Other,2,6
100173492931,2018-02-13,APAC,0,8
100176649094,2018-02-28,AMER,0,12
100179167071,2018-03-09,Other,2,5
100180404538,2018-03-15,AMRS,3,12
100182996270,2018-03-28,APAC,0,3
100183862174,2018-04-03,APAC,0,3
100183952276,2018-04-04,APAC,6,10
100184564890,2018-04-06,AMRS,3,11
100185116312,2018-04-11,APAC,196,11
100185754337,2018-04-15,AMRS,0,3
100187592144,2018-04-25,AMRS,0,3
100188309036,2018-04-29,AMRS,0,3
100192444421,2018-05-18,Other,3,6
100194016840,2018-05-28,APAC,9,3
100196697755,2018-06-06,APAC,0,3
100204202412,2018-07-05,EMEA,0,4
100205995463,2018-07-13,Other,0,4
100206806886,2018-07-18,APAC,29,15
100207418418,2018-07-21,AMRS,1,3
100209201261,2018-08-01,APAC,19,4
100210541561,2018-08-06,Other,8,16
100213490918,2018-08-21,Other,0,4
100166529100,2018-01-07,Other,0,6
100167806997,2018-01-15,ASIA,3,28
100171608416,2018-02-05,Other,0,9
100174031825,2018-02-15,APAC,251,9
100177349307,2018-03-03,Other,1,3
100179782615,2018-03-13,AMRS,0,3
100181238174,2018-03-20,Other,0,7
100182147298,2018-03-23,Other,0,11
100183457019,2018-03-30,Other,2,3
100184717727,2018-04-09,Other,0,3
100185202097,2018-04-11,AMRS,0,3
100186283106,2018-04-18,Other,0,3
100186515563,2018-04-18,EMEA,0,4
100188067865,2018-04-27,AMRS,0,3
100190073261,2018-05-08,APAC,0,3
100191247700,2018-05-14,EMEA,0,4
100192886069,2018-05-22,EMEA,0,7
100195566757,2018-06-01,Other,0,3
100196897016,2018-06-06,Other,0,3
100198095549,2018-06-12,Other,0,7
100199619673,2018-06-19,Other,0,5
100201716924,2018-06-26,Other,120,12
100205725383,2018-07-12,EMEA,0,13
100206569888,2018-07-17,AMER,35,15
100208150335,2018-07-25,Other,0,4
100209597100,2018-08-01,Other,1,6
100210828184,2018-08-07,Other,0,3
100211284854,2018-08-09,Other,0,4
100166217023,2018-01-04,APAC,0,6
100167517971,2018-01-11,AMRS,4,11
100170665261,2018-01-30,Other,0,9
100171156512,2018-02-01,AMRS,0,3
100172958543,2018-02-09,Other,0,8
100174132889,2018-02-15,Other,0,3
100178240718,2018-03-07,Other,0,3
100179166759,2018-03-09,Other,2,6
100180025276,2018-03-14,AMRS,0,5
100181091170,2018-03-20,Other,0,5
100181616205,2018-03-21,AMRS,0,5
100183423581,2018-03-30,APAC,0,3
100184759199,2018-04-09,AMRS,2,40
100185766618,2018-04-16,AMRS,0,5
100188977829,2018-05-02,AMRS,0,3
100190764099,2018-05-10,EMEA,34,7
100191812106,2018-05-16,Other,12,10
100196358625,2018-06-05,Other,43,3
100199283614,2018-06-15,Other,0,3
100201339532,2018-06-24,Other,1,5
100201439484,2018-06-25,EMEA,0,4
100203947134,2018-07-04,Other,0,6
100204352798,2018-07-06,AMRS,0,3
100205258571,2018-07-10,EMEA,0,4
100210368019,2018-08-05,APAC,4,6
100210763153,2018-08-07,Other,0,4
100212118689,2018-08-14,Other,14,33
100213686300,2018-08-22,APAC,1,10
100165655234,2018-01-03,Other,0,3
100167056688,2018-01-10,Other,57,6
100168062509,2018-01-16,AMRS,0,3
100168742606,2018-01-18,EMEA,0,8
100170602680,2018-01-30,AMRS,0,6
100171799281,2018-02-05,Other,0,6
100172941532,2018-02-09,Other,0,2
100173863215,2018-02-14,AMER,0,10
100175724640,2018-02-24,Other,2,3
100179493031,2018-03-13,AMRS,0,6
100181039063,2018-03-20,AMRS,3,12
100182131158,2018-03-23,Other,0,3
100182559312,2018-03-27,EMEA,2,16
100184761936,2018-04-09,Other,3,16
100185871380,2018-04-16,AMRS,0,3
100186165754,2018-04-17,Other,0,7
100187230989,2018-04-24,AMRS,0,3
100192315066,2018-05-18,EMEA,0,5
100193786899,2018-05-25,Other,0,8
100195718585,2018-06-01,Other,2,6
100195799038,2018-06-01,AMRS,0,15
100198420658,2018-06-13,Other,0,6
100198901592,2018-06-14,Other,0,3
100202989330,2018-06-29,EMEA,0,4
100204881790,2018-07-09,EMEA,0,4
100206844507,2018-07-18,Other,13,8
100208853647,2018-07-30,Other,0,7
100209190551,2018-07-31,APAC,85,53
100210045350,2018-08-02,Other,0,3
100211026739,2018-08-08,AMER,0,3
100212164541,2018-08-14,Other,0,2
100214789288,2018-08-28,APAC,0,5
100166723813,2018-01-08,Other,1,3
100168522552,2018-01-18,Other,0,3
100170070279,2018-01-26,AMRS,4,9
100170618633,2018-01-30,ASIA,0,3
100172786936,2018-02-09,AMRS,0,7
100175086359,2018-02-21,APAC,1,15
100177448820,2018-03-05,Other,0,9
100179172426,2018-03-09,Other,0,3
100180035087,2018-03-14,AMRS,0,3
100181247884,2018-03-20,Other,0,10
100182115498,2018-03-23,AMRS,0,5
100182600580,2018-03-27,AMRS,0,3
100183120526,2018-03-29,Other,0,3
100183673097,2018-04-02,AMRS,0,4
100184803191,2018-04-09,Other,0,3
100187623510,2018-04-25,Other,0,7
100188572440,2018-05-01,AMRS,0,3
100190724059,2018-05-10,APAC,167,3
100193464711,2018-05-24,Other,0,4
100194467014,2018-05-29,APAC,0,3
100196654273,2018-06-06,EMEA,0,3
100201932125,2018-06-27,AMRS,0,3
100203714380,2018-07-03,Other,0,3
100204846937,2018-07-09,AMRS,37,23
100205394250,2018-07-11,AMRS,0,8
100208666636,2018-07-27,EMEA,2,8
100210045242,2018-08-02,APAC,0,3
100211027575,2018-08-08,Other,0,4
100212064460,2018-08-14,Other,0,6
100213616502,2018-08-22,EMEA,0,5
100214380121,2018-08-24,Other,0,7
100216013535,2018-08-31,Other,9,11
100165778444,2018-01-03,Other,0,12
100167366752,2018-01-11,ASIA,0,3
100168917489,2018-01-19,AMRS,0,5
100170896183,2018-01-31,AMRS,4,12
